"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"A3","UNKNOWN",37.47,,"EColi","138","1/20/19","S1-B",415,1,8,-3.39646,37.09888,,,-0.109266707100922,0.777558893188523,3,0.259186297729508,110,28.5104927502458,0.0686999825307129
"A4","UNKNOWN",43.38,,"EColi","138","1/20/19","S1-B",415,1,8,-3.39646,37.09888,,,-1.84931369720238,0.0141477150082606,3,0.00471590500275353,110,0.518749550302889,0.0012499989163925
"A5","UNKNOWN",,,"EColi","138","1/20/19","S1-B",415,10,8,-3.39646,37.09888,,,,,3,,110,,
"A6","UNKNOWN",30.283,,"EColi","146","1/20/19","S3-S",340,1,8,-3.39646,37.09888,,,2.00675997950808,101.568720031144,3,33.8562400103815,110,3724.18640114196,10.9534894151234
"A7","UNKNOWN",30.778,,"EColi","146","1/20/19","S3-S",340,1,8,-3.39646,37.09888,,,1.86102000317978,72.6139401936774,3,24.2046467312258,110,2662.51114043484,7.83091511892599
"A8","UNKNOWN",34.064,,"EColi","146","1/20/19","S3-S",340,10,8,-3.39646,37.09888,,,0.893542099715587,7.82604065601508,3,26.0868021867169,110,2869.54824053886,8.43984776629077
"A9","UNKNOWN",33.294,,"EColi","154","1/20/19","S6-M",305,1,8,-3.39646,37.09888,,,1.1202487295596,13.1901194808402,3,4.39670649361341,110,483.637714297475,1.58569742392615
"A10","UNKNOWN",32.869,,"EColi","154","1/20/19","S6-M",305,1,8,-3.39646,37.09888,,,1.24537901226571,17.5945843757685,3,5.86486145858948,110,645.134760444843,2.11519593588473
"A11","UNKNOWN",34.835,,"EColi","154","1/20/19","S6-M",305,10,8,-3.39646,37.09888,,,0.66654104567697,4.64024643418911,3,15.4674881139637,110,1701.42369253601,5.57843833618363
"B3","UNKNOWN",,,"EColi","139","1/20/19","S1-M",375,1,8,-3.39646,37.09888,,,,,3,,110,,
"B4","UNKNOWN",35.021,,"EColi","139","1/20/19","S1-M",375,1,8,-3.39646,37.09888,,,0.611778145480883,4.0905164685179,3,1.36350548950597,110,149.985603845656,0.399961610255083
"B5","UNKNOWN",,,"EColi","139","1/20/19","S1-M",375,10,8,-3.39646,37.09888,,,,,3,,110,,
"B6","UNKNOWN",34.672,,"EColi","147","1/20/19","S4-B",315,1,8,-3.39646,37.09888,,,0.714532189397197,5.18241502035544,3,1.72747167345181,110,190.021884079699,0.60324407644349
"B7","UNKNOWN",35.729,,"EColi","147","1/20/19","S4-B",315,1,8,-3.39646,37.09888,,,0.403325815702232,2.53119623424651,3,0.843732078082171,110,92.8105285890388,0.294636598695361
"B8","UNKNOWN",36.134,,"EColi","147","1/20/19","S4-B",315,10,8,-3.39646,37.09888,,,0.284084016888172,1.92346379859796,3,6.41154599532655,110,705.27005948592,2.23895256979657
"B9","UNKNOWN",32.07,,"EColi","155","1/20/19","S6-S",295,1,8,-3.39646,37.09888,,,1.4806239437532,30.2429355363963,3,10.0809785121321,110,1108.90763633453,3.75900893672723
"B10","UNKNOWN",32.009,,"EColi","155","1/20/19","S6-S",295,1,8,-3.39646,37.09888,,,1.49858381962396,31.5198265988244,3,10.5066088662748,110,1155.72697529023,3.91771856030585
"B11","UNKNOWN",38.025,,"EColi","155","1/20/19","S6-S",295,10,8,-3.39646,37.09888,,,-0.272672135105374,0.533737681656944,3,1.77912560552315,110,195.703816607546,0.663402768161174
"C3","UNKNOWN",31.117,,"EColi","140","1/20/19","S1-S",355,1,8,-3.39646,37.09888,,,1.76121020120949,57.704568948818,3,19.2348563162727,110,2115.83419478999,5.96009632335209
"C4","UNKNOWN",31.702,,"EColi","140","1/20/19","S1-S",355,1,8,-3.39646,37.09888,,,1.58897204736696,38.8125384149899,3,12.9375128049966,110,1423.12640854963,4.00880678464684
"C5","UNKNOWN",,,"EColi","140","1/20/19","S1-S",355,10,8,-3.39646,37.09888,,,,,3,,110,,
"C6","UNKNOWN",34.731,,"EColi","148","1/20/19","S4-M",305,1,8,-3.39646,37.09888,,,0.697161161915641,4.97921824023461,3,1.65973941341154,110,182.571335475269,0.598594542541866
"C7","UNKNOWN",35.56,,"EColi","148","1/20/19","S4-M",305,1,8,-3.39646,37.09888,,,0.453083504590073,2.83846474582741,3,0.946154915275802,110,104.077040680338,0.341236198951929
"C8","UNKNOWN",37.281,,"EColi","148","1/20/19","S4-M",305,10,8,-3.39646,37.09888,,,-0.0536205343210277,0.883851830450182,3,2.94617276816727,110,324.0790044984,1.06255411310951
"C9","UNKNOWN",34.416,,"EColi","156","1/20/19","S7-B",315,1,8,-3.39646,37.09888,,,0.789904783215467,6.1645983146351,3,2.05486610487837,110,226.03527153662,0.717572290592445
"C10","UNKNOWN",37.393,,"EColi","156","1/20/19","S7-B",315,1,8,-3.39646,37.09888,,,-0.0865960441165212,0.819226431424462,3,0.273075477141487,110,30.0383024855636,0.0953596904303606
"C11","UNKNOWN",,,"EColi","156","1/20/19","S7-B",315,10,8,-3.39646,37.09888,,,,,3,,110,,
"D3","UNKNOWN",36.361,,"EColi","141","1/20/19","S2-B",355,1,8,-3.39646,37.09888,,,0.217249724713379,1.6491103778676,3,0.549703459289201,110,60.4673805218121,0.170330649357217
"D4","UNKNOWN",36.598,,"EColi","141","1/20/19","S2-B",355,1,8,-3.39646,37.09888,,,0.147471190592559,1.40433652226302,3,0.468112174087673,110,51.492339149644,0.145048842675053
"D5","UNKNOWN",,,"EColi","141","1/20/19","S2-B",355,10,8,-3.39646,37.09888,,,,,3,,110,,
"D6","UNKNOWN",31.225,,"EColi","149","1/20/19","S4-S",305,1,8,-3.39646,37.09888,,,1.72941238819241,53.6305669630666,3,17.8768556543555,110,1966.45412197911,6.44739056386593
"D7","UNKNOWN",31.247,,"EColi","149","1/20/19","S4-S",305,1,8,-3.39646,37.09888,,,1.72293505591116,52.8366234355227,3,17.6122078118409,110,1937.3428593025,6.3519438009918
"D8","UNKNOWN",37.157,,"EColi","149","1/20/19","S4-S",305,10,8,-3.39646,37.09888,,,-0.0171119341903026,0.961364466296862,3,3.20454822098954,110,352.500304308849,1.15573870265196
"D9","UNKNOWN",35.548,,"EColi","157","1/20/19","S7-M",320,1,8,-3.39646,37.09888,,,0.456616594925304,2.86165052407164,3,0.953883508023881,110,104.927185882627,0.327897455883209
"D10","UNKNOWN",35.205,,"EColi","157","1/20/19","S7-M",320,1,8,-3.39646,37.09888,,,0.557604093674003,3.61080548641383,3,1.20360182880461,110,132.396201168507,0.413738128651585
"D11","UNKNOWN",,,"EColi","157","1/20/19","S7-M",320,10,8,-3.39646,37.09888,,,,,3,,110,,
"E3","UNKNOWN",29.659,,"EColi","142","1/20/19","S2-M",305,1,8,-3.39646,37.09888,,,2.19048067694011,155.053179746426,3,51.6843932488087,110,5685.28325736895,18.6402729749802
"E4","UNKNOWN",30.021,,"EColi","142","1/20/19","S2-M",305,1,8,-3.39646,37.09888,,,2.08389911849396,121.310702722333,3,40.4369009074444,110,4448.05909981889,14.583800327275
"E5","UNKNOWN",,,"EColi","142","1/20/19","S2-M",305,10,8,-3.39646,37.09888,,,,,3,,110,,
"E6","UNKNOWN",33.98,,"EColi","150","1/20/19","S5-B",435,1,8,-3.39646,37.09888,,,0.918273732062207,8.2846417300129,3,2.76154724333763,110,303.77019676714,0.698322291418712
"E7","UNKNOWN",33.792,,"EColi","150","1/20/19","S5-B",435,1,8,-3.39646,37.09888,,,0.973625480647498,9.41077696214478,3,3.13692565404826,110,345.061821945309,0.793245567690364
"E8","UNKNOWN",,,"EColi","150","1/20/19","S5-B",435,10,8,-3.39646,37.09888,,,,,3,,110,,
"E9","UNKNOWN",33.896,,"EColi","158","1/20/19","S7-S",335,1,8,-3.39646,37.09888,,,0.943005364408826,8.77011653931517,3,2.92337217977172,110,321.57093977489,0.959913253059372
"E10","UNKNOWN",34.65,,"EColi","158","1/20/19","S7-S",335,1,8,-3.39646,37.09888,,,0.721009521678454,5.26028799169468,3,1.75342933056489,110,192.877226362138,0.575752914513846
"E11","UNKNOWN",36.092,,"EColi","158","1/20/19","S7-S",335,10,8,-3.39646,37.09888,,,0.296449833061482,1.97901840440465,3,6.59672801468216,110,725.640081615038,2.16608979586578
"F3","UNKNOWN",30.209,,"EColi","143","1/20/19","S2-S",295,1,8,-3.39646,37.09888,,,2.02854736990867,106.794127000708,3,35.5980423335694,110,3915.78465669264,13.2738462938733
"F4","UNKNOWN",30.221,,"EColi","143","1/20/19","S2-S",295,1,8,-3.39646,37.09888,,,2.02501427957344,105.928855394131,3,35.3096184647105,110,3884.05803111815,13.16629841057
"F5","UNKNOWN",,,"EColi","143","1/20/19","S2-S",295,10,8,-3.39646,37.09888,,,,,3,,110,,
"F6","UNKNOWN",33.281,,"EColi","151","1/20/19","S5-M",440,1,8,-3.39646,37.09888,,,1.12407624408943,13.3068801106906,3,4.43562670356354,110,487.918937391989,1.10890667589088
"F7","UNKNOWN",33.026,,"EColi","151","1/20/19","S5-M",440,1,8,-3.39646,37.09888,,,1.1991544137131,15.8181035309928,3,5.2727011769976,110,579.997129469736,1.3181752942494
"F8","UNKNOWN",,,"EColi","151","1/20/19","S5-M",440,10,8,-3.39646,37.09888,,,,,3,,110,,
"F9","UNKNOWN",35.235,,"EColi","159","1/20/19","S8-B",305,1,8,-3.39646,37.09888,,,0.548771367835924,3.53811029994258,3,1.17937009998086,110,129.730710997895,0.425346593435721
"F10","UNKNOWN",35.7,,"EColi","159","1/20/19","S8-B",305,1,8,-3.39646,37.09888,,,0.411864117345707,2.58145237589936,3,0.860484125299787,110,94.6532537829766,0.310338536993366
"F11","UNKNOWN",37.485,,"EColi","159","1/20/19","S8-B",305,10,8,-3.39646,37.09888,,,-0.113683070019961,0.769691924417778,3,2.56563974805926,110,282.220372286519,0.925312696021372
"G3","UNKNOWN",,,"EColi","144","1/20/19","S3-B",315,1,8,-3.39646,37.09888,,,,,3,,110,,
"G4","UNKNOWN",36.547,,"EColi","144","1/20/19","S3-B",315,1,8,-3.39646,37.09888,,,0.162486824517293,1.45374028184562,3,0.484580093948539,110,53.3038103343393,0.169218445505839
"G5","UNKNOWN",,,"EColi","144","1/20/19","S3-B",315,10,8,-3.39646,37.09888,,,,,3,,110,,
"G6","UNKNOWN",29.669,,"EColi","152","1/20/19","S5-S",360,1,8,-3.39646,37.09888,,,2.18753643499408,154.005572311314,3,51.335190770438,110,5646.87098474818,15.6857527354116
"G7","UNKNOWN",30.358,,"EColi","152","1/20/19","S5-S",360,1,8,-3.39646,37.09888,,,1.98467816491288,96.5335249595001,3,32.1778416531667,110,3539.56258184834,9.83211828291205
"G8","UNKNOWN",34.39,,"EColi","152","1/20/19","S5-S",360,10,8,-3.39646,37.09888,,,0.797559812275134,6.27422100395736,3,20.9140700131912,110,2300.54770145103,6.39041028180842
"G9","UNKNOWN",37.852,,"EColi","160","1/20/19","S8-M",305,1,8,-3.39646,37.09888,,,-0.221736749439121,0.600154753916991,3,0.200051584638997,110,22.0056743102897,0.0721497518370153
"G10","UNKNOWN",37.052,,"EColi","160","1/20/19","S8-M",305,1,8,-3.39646,37.09888,,,0.0138026062429711,1.03229210591866,3,0.344097368639553,110,37.8507105503508,0.124100690329019
"G11","UNKNOWN",36.927,,"EColi","160","1/20/19","S8-M",305,10,8,-3.39646,37.09888,,,0.0506056305682981,1.12358421838498,3,3.74528072794994,110,411.980880074493,1.3507569838508
"H3","UNKNOWN",36.251,,"EColi","145","1/20/19","S3-M",325,1,8,-3.39646,37.09888,,,0.249636386119667,1.77679116532811,3,0.592263721776037,110,65.149009395364,0.200458490447274
"H4","UNKNOWN",34.601,,"EColi","145","1/20/19","S3-M",325,1,8,-3.39646,37.09888,,,0.735436307213982,5.43796373750976,3,1.81265457916992,110,199.392003708691,0.613513857565204
"H5","UNKNOWN",,,"EColi","145","1/20/19","S3-M",325,10,8,-3.39646,37.09888,,,,,3,,110,,
"H6","UNKNOWN",33.1,,"EColi","153","1/20/19","S6-B",360,1,8,-3.39646,37.09888,,,1.17736702331251,15.0441281190717,3,5.01470937302389,110,551.618031032628,1.53227230842397
"H7","UNKNOWN",32.661,,"EColi","153","1/20/19","S6-B",360,1,8,-3.39646,37.09888,,,1.30661924474306,20.2590578578354,3,6.75301928594512,110,742.832121453964,2.06342255959434
"H8","UNKNOWN",35.867,,"EColi","153","1/20/19","S6-B",360,10,8,-3.39646,37.09888,,,0.362695276847071,2.30512922496207,3,7.68376408320689,110,845.214049152758,2.34781680320211
"H9","UNKNOWN",35.484,,"EColi","161","1/20/19","S8-S",315,1,8,-3.39646,37.09888,,,0.475459743379872,2.98854461308864,3,0.996181537696212,110,109.579969146583,0.347872917925661
"H10","UNKNOWN",36.041,,"EColi","161","1/20/19","S8-S",315,1,8,-3.39646,37.09888,,,0.311465466986216,2.04863914552387,3,0.682879715174625,110,75.1167686692087,0.238465932283202
"H11","UNKNOWN",,,"EColi","161","1/20/19","S8-S",315,10,8,-3.39646,37.09888,,,,,3,,110,,
