"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml","averaged"
"A3","UNKNOWN",25.597,,"genbac",58,"10/13/18",1,695,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,4.08995511284359,12301.4162111258,3,4100.47207037527,110,451051.92774128,648.995579483856,566.797480899676
"A4","UNKNOWN",25.454,,"genbac",58,"10/13/18",1,695,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,4.13251943295667,13568.1124086667,3,4522.70413622222,110,497497.454984445,715.823676236611,183.824888709114
"A5","UNKNOWN",29.919,,"genbac",58,"10/13/18",1,695,10,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,2.80350062662865,636.06372259118,3,2120.21240863727,110,233223.364950099,335.57318697856,146.89333411387
"A6","UNKNOWN",26.653,,"genbac",66,"10/13/18",9,500,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,3.77563397970084,5965.32321469939,3,1988.44107156646,110,218728.517872311,437.457035744622,84.467641965654
"A7","UNKNOWN",26.892,,"genbac",66,"10/13/18",9,500,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,3.70449501112023,5064.01532293896,3,1688.00510764632,110,185680.561841095,371.361123682191,1268.7359642077
"A8","UNKNOWN",30.925,,"genbac",66,"10/13/18",9,500,10,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,2.50406212289606,319.19944157153,3,1063.99813857177,110,117039.795242894,234.079590485789,9543.72696664502
"A9","UNKNOWN",26.172,,"genbac",95,"11/24/18",5,515,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,3.91880487462665,8294.78005305433,3,2764.92668435144,110,304141.935278659,590.566864618755,411.817744182164
"A10","UNKNOWN",26.311,,"genbac",95,"11/24/18",5,515,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,3.87743116486639,7541.03861853445,3,2513.67953951148,110,276504.749346263,536.902425915074,835.941376596978
"A11","UNKNOWN",30.209,,"genbac",95,"11/24/18",5,515,10,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,2.71718137604967,521.412425085863,3,1738.04141695288,110,191184.555864816,371.232147310323,347.6325833042
"B3","UNKNOWN",27.278,,"genbac",59,"10/13/18",2,615,1,1,-3.35962138288807,39.3377006521617,0.993555543657325,98.4506785507629,3.58960111207373,3886.87981427732,3,1295.62660475911,110,142518.926523502,231.738091908133,96.9711041078856
