"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"A3","UNKNOWN",29.23,,"ecoli",10,"8/3/18",1,575,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.08412016147573,121.372461979505,3,40.4574873265015,110,4450.32360591516,7.73969322767855
"A4","UNKNOWN",29.068,,"ecoli",10,"8/3/18",1,575,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.13013685482718,134.938803460344,3,44.9796011534481,110,4947.75612687929,8.60479326413789
"A5","UNKNOWN",32.845,,"ecoli",10,"8/3/18",1,575,10,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.05726617094798,11.4094883948031,3,38.031627982677,110,4183.47907809447,7.27561578799038
"A6","UNKNOWN",27.86,,"ecoli",18,"8/3/18",9,335,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.47327367932442,297.35392764904,3,99.1179758830134,110,10902.9773471315,32.5462010362133
"A7","UNKNOWN",27.97,,"ecoli",18,"8/3/18",9,335,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.44202777643146,276.711861800952,3,92.2372872669839,110,10146.1015993682,30.2868704458753
"A8","UNKNOWN",32.463,,"ecoli",18,"8/3/18",9,335,10,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.16577467008535,14.647876514312,3,48.8262550477065,110,5370.88805524772,16.0325016574559
"A9","UNKNOWN",27.892,,"ecoli",26,"8/9/18",7,415,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.46418396211919,291.195032533822,3,97.0650108446074,110,10677.1511929068,25.7280751636309
"A10","UNKNOWN",28.322,,"ecoli",26,"8/9/18",7,415,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.34204088717398,219.806680267473,3,73.2688934224912,110,8059.57827647403,19.4206705457206
"A11","UNKNOWN",31.822,,"ecoli",26,"8/9/18",7,415,10,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.34785306785252,22.2768134420615,3,74.2560448068717,110,8168.16492875589,19.6823251295323
"B3","UNKNOWN",27.777,,"ecoli",11,"8/3/18",2,485,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.49685013332547,313.942515168123,3,104.647505056041,110,11511.2255561645,23.7344856828134
"B4","UNKNOWN",27.716,,"ecoli",11,"8/3/18",2,485,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,2.51417740674793,326.721268637895,3,108.907089545965,110,11979.7798500561,24.700577010425
"B5","UNKNOWN",31.856,,"ecoli",11,"8/3/18",2,485,10,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.33819524332196,21.7868901315841,3,72.6229671052805,110,7988.52638158085,16.4711884156306
"B6","UNKNOWN",30.591,,"ecoli",19,"8/3/18",10,465,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.69752312659101,49.8336992179101,3,16.6112330726367,110,1827.23563799004,3.92953900643019
"B7","UNKNOWN",30.833,,"ecoli",19,"8/3/18",10,465,1,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,1.6287821402265,42.5384969202529,3,14.1794989734176,110,1559.74488707594,3.3542900797332
"B8","UNKNOWN",35.421,,"ecoli",19,"8/3/18",10,465,10,1,-3.52046155865071,36.5670649120842,0.989273132895986,92.3329366283402,0.325543935927384,2.11613775605207,3,7.05379252017355,110,775.917177219091,1.66863909079374
