"SampleIDNum","copies.ml"
220,0.129798644943927
221,0.465415411298366
222,0.0741280671758101
223,0.0863007940080873
224,0.237970469449954
225,0.624065923417108
226,0.619716944310962
227,0.192752650987984
228,0.836988537887569
229,0.853721445926852
230,1.77441053275269
231,0.70185122812652
232,0.623032564919728
233,1.51009013167303
234,0.49095722553385
235,0.623167109695676
236,0.55083244814424
237,0.628767737110086
238,0.594437880526259
239,0.225114130122817
240,0.0888431821199276
241,0.651640537867944
242,0.715935755088327
243,0.143133689385627
