"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"A3","UNKNOWN",24.488,,"genbac",208,"2/23/19",1,555,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.58759418353158,38689.5949956427,3,12896.5316652142,110,1418618.48317357,2556.06933905147
"A4","UNKNOWN",24.395,,"genbac",208,"2/23/19",1,555,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.6145517243057,41167.2374404553,3,13722.4124801518,110,1509465.37281669,2719.75742849855
"A5","UNKNOWN",28.217,,"genbac",208,"2/23/19",1,555,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.50668375829835,3211.32128822282,3,10704.4042940761,110,1177484.47234837,2121.59364387093
"A6","UNKNOWN",25.793,,"genbac",216,"2/23/19",9,440,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.20931901460442,16192.690483658,3,5397.56349455268,110,593731.984400795,1349.39087363817
"A7","UNKNOWN",25.95,,"genbac",216,"2/23/19",9,440,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.16381004792123,14581.7634240743,3,4860.58780802477,110,534664.658882725,1215.14695200619
"A8","UNKNOWN",28.566,,"genbac",216,"2/23/19",9,440,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.40552051388795,2544.01995700473,3,8480.0665233491,110,932807.317568401,2120.01663083727
"A9","UNKNOWN",26.772,,"genbac",248,"3/23/19",5,385,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.9255401714016,8424.42312122959,3,2808.14104040986,110,308895.514445085,802.326011545675
"A10","UNKNOWN",26.916,,"genbac",248,"3/23/19",5,385,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.88379946310619,7652.43171786611,3,2550.81057262204,110,280589.162988424,728.803020749154
"A11","UNKNOWN",30.15,,"genbac",248,"3/23/19",5,385,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,2.94637272263843,883.838107497888,3,2946.12702499296,110,324073.972749226,841.750578569417
"B3","UNKNOWN",22.116,,"genbac",209,"2/23/19",2,495,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,5.27515640628653,188432.758675129,3,62810.9195583764,110,6909201.15142141,13957.9821240836
"B4","UNKNOWN",21.947,,"genbac",209,"2/23/19",2,495,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,5.32414376532767,210932.62886637,3,70310.8762887901,110,7734196.39176691,15624.6391752867
"B5","UNKNOWN",26.071,,"genbac",209,"2/23/19",2,495,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.1287362583119,13450.4327776999,3,44834.7759256663,110,4931825.35182329,9963.28353903695
"B6","UNKNOWN",25.738,,"genbac",217,"2/23/19",10,405,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.22526164624503,16798.1573972872,3,5599.38579909573,110,615932.43790053,1520.8208343223
"B7","UNKNOWN",25.183,,"genbac",217,"2/23/19",10,405,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.38613729280026,24329.730192734,3,8109.91006424468,110,892090.107066914,2202.69162238744
"B8","UNKNOWN",28.714,,"genbac",217,"2/23/19",10,405,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.36262034147322,2304.73152057954,3,7682.43840193181,110,845068.224212499,2086.5882079321
"B9","UNKNOWN",25.143,,"genbac",249,"3/23/19",6,265,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.39773193399343,24988.0251275377,3,8329.34170917923,110,916227.588009716,3457.46259626308
"B10","UNKNOWN",24.978,,"genbac",249,"3/23/19",6,265,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.44555982891525,27897.1494425959,3,9299.04981419865,110,1022895.47956185,3859.98294174284
"B11","UNKNOWN",28.553,,"genbac",249,"3/23/19",6,265,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.40928877227573,2566.18978729657,3,8553.96595765525,110,940936.255342077,3550.70285034746
"C3","UNKNOWN",26.694,,"genbac",210,"2/23/19",3,460,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.94814972172828,8874.61909154592,3,2958.20636384864,110,325402.700023351,707.397173963806
"C4","UNKNOWN",26.588,,"genbac",210,"2/23/19",3,460,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.97887552089018,9525.23109154998,3,3175.07703051666,110,349258.473356833,759.257550775723
"C5","UNKNOWN",29.94,,"genbac",210,"2/23/19",3,460,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.00724458890257,1016.82119187718,3,3389.40397292392,110,372834.437021631,810.509645699198
"C6","UNKNOWN",27.461,,"genbac",218,"2/23/19",11,395,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.72582247684925,5318.90797993078,3,1772.96932664359,110,195026.625930795,493.738293495684
"C7","UNKNOWN",27,,"genbac",218,"2/23/19",11,395,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.85945071660053,7235.20293102297,3,2411.73431034099,110,265290.774137509,671.622213006352
"C8","UNKNOWN",30.2,,"genbac",218,"2/23/19",11,395,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,2.93187942114697,854.829342491523,3,2849.43114163841,110,313437.425580225,793.512469823355
"C9","UNKNOWN",25.894,,"genbac",250,"3/23/19",7,450,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.18004254559167,15137.0953149269,3,5045.69843830896,110,555026.828213985,1233.39295158663
"C10","UNKNOWN",25.937,,"genbac",250,"3/23/19",7,450,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.16757830630901,14708.8360201746,3,4902.9453400582,110,539323.987406402,1198.497749792
"C11","UNKNOWN",29.537,,"genbac",250,"3/23/19",7,450,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.12406059892376,1330.64007479476,3,4435.46691598253,110,487901.360758078,1084.22524612906
"D3","UNKNOWN",27.238,,"genbac",211,"2/23/19",4,475,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.79046260150117,6172.52136027381,3,2057.50712009127,110,226325.78321004,476.475333073768
"D4","UNKNOWN",27.28,,"genbac",211,"2/23/19",4,475,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.77828822824835,6001.8927176049,3,2000.6309058683,110,220069.399645513,463.303999253711
"D5","UNKNOWN",30.534,,"genbac",211,"2/23/19",4,475,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,2.835064167184,684.012702967128,3,2280.04234322376,110,250804.657754613,528.009805799186
"D6","UNKNOWN",25.053,,"genbac",219,"2/23/19",12,405,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.42381987667806,26535.0479452768,3,8845.01598175892,110,972951.757993481,2402.35001973699
"D7","UNKNOWN",25.26,,"genbac",219,"2/23/19",12,405,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.36381760850341,23110.9399170595,3,7703.64663901982,110,847401.13029218,2092.34846985723
"D8","UNKNOWN",28.023,,"genbac",219,"2/23/19",12,405,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.56291776808522,3655.25574261829,3,12184.1858087276,110,1340260.43896004,3309.28503446924
"D9","UNKNOWN",24.933,,"genbac",251,"3/23/19",8,455,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.45860380025757,28747.7460830127,3,9582.58202767089,110,1054084.0230438,2316.66818251384
"D10","UNKNOWN",25.117,,"genbac",251,"3/23/19",8,455,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.40526845076899,25425.4384441984,3,8475.14614806613,110,932266.076287275,2048.9364314006
"D11","UNKNOWN",28.336,,"genbac",251,"3/23/19",8,455,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.47218970074867,2966.12671702923,3,9887.0890567641,110,1087579.79624405,2390.28526647044
"E3","UNKNOWN",26.173,,"genbac",212,"2/23/19",5,435,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.09916992326931,12565.2149763207,3,4188.40499210688,110,460724.549131757,1059.13689455576
"E4","UNKNOWN",26.086,,"genbac",212,"2/23/19",5,435,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.12438826786446,13316.4440242205,3,4438.81467474018,110,488269.61422142,1122.45888326763
"E5","UNKNOWN",29.341,,"genbac",212,"2/23/19",5,435,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.18087434077029,1516.61148598036,3,5055.37161993453,110,556090.878192799,1278.36983492597
"E6","UNKNOWN",24.85,,"genbac",244,"3/23/19",1,505,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.4826626807334,30385.2406807809,3,10128.4135602603,110,1114125.49162863,2206.18909233393
"E7","UNKNOWN",25.111,,"genbac",244,"3/23/19",1,505,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.40700764694796,25527.4625037921,3,8509.15416793069,110,936006.958472376,1853.47912568787
"E8","UNKNOWN",27.755,,"genbac",244,"3/23/19",1,505,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.64060186407946,4371.21194134475,3,14570.7064711492,110,1602777.71182641,3173.8172511414
"E9","UNKNOWN",24.818,,"genbac",252,"3/23/19",9,470,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.49193839368793,31041.1922586283,3,10347.0640862094,110,1138177.04948304,2421.65329677242
"E10","UNKNOWN",24.901,,"genbac",252,"3/23/19",9,470,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.4678795132121,29368.3476968296,3,9789.44923227655,110,1076839.41555042,2291.14769266047
"E11","UNKNOWN",28.349,,"genbac",252,"3/23/19",9,470,"10",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,3.46842144236089,2940.50175107145,3,9801.67250357151,110,1078183.97539287,2294.00845828269
"F3","UNKNOWN",24.592,,"genbac",213,"2/23/19",6,305,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.55744811642934,36095.0889530148,3,12031.6963176716,110,1323486.59494388,4339.30031129139
"F4","UNKNOWN",24.502,,"genbac",213,"2/23/19",6,305,"1",7,-3.44986958488756,40.3146016415727,0.991482017712896,94.9243208907867,4.58353605911397,38329.7563960653,3,12776.5854653551,110,1405424.40118906,4607.94885635758
