"SampleIDNum","Ecoli","Entero","GenBac"
70,0.838354248478616,1.47680457798994,33.7600708539933
71,219.379134970434,1.24812801514946,26.7557768260025
72,193.463327362759,0.285033165973019,16.9774067822809
73,347.936744209624,1.4561082368051,32.4349614637312
74,112.978229820776,1.28081515972685,20.26082593233
75,26.9194912624481,0.930427469705293,53.5683642844844
76,10.1376628161127,6.91928582508818,44.9119194809524
77,2.94966734197462,2.70821640953271,55.1729091090823
78,5.93413224667382,3.09425858291659,211.483521463181
79,4.37011801897645,3.29956599775372,30.8211711442851
80,9.24015491092868,1.48421217039153,33.5812900049445
81,0.685365082948808,4.54931401950322,169.20859160311
82,1.21389110267888,1.02414193599625,14.3975995066286
83,0.815578506379041,0.716368849746757,49.1032122124679
84,2.66636668134342,1.50987673974914,100.20238958989
85,3.04626815130758,0.376900398709391,8.55931616353072
86,11.6676176945467,1.38331953214958,221.161547555842
87,82.5797080813118,2.51659800872453,365.577620568168
88,2.342588965567,0.350935541657,26.0325525835418
89,2.94069818683134,0.21413235938444,77.8805041396632
90,0.586365128087616,0.602214462235183,96.0039694164842
102,0.0969246945884465,,8.9511057390819
103,0.367088742975897,0.160243217462819,14.8632050231826
104,0.846715519825986,0.234505651725114,55.9685738729716
105,,0.235626164798554,8.04133490326646
106,0.999966955187605,0.0692394285745296,45.697836063785
107,1.77317991505553,0.619891572078885,77.4623004728446
108,0.0931646489849251,0.281454025997021,18.8922445862448
109,0.702348842622867,0.295150810419511,68.039029364841
110,1.51718426209011,1.16260084606556,136.646627041223
111,0.0911303253441028,0.810393229224962,35.355019344146
112,0.428775995500173,0.861222760010335,72.9903712703092
113,2.80778039779705,2.85493851793057,340.120684650629
114,0.121390990376231,1.5063950541904,65.0395411760399
115,0.436164454554173,0.932170781592717,134.425718219598
116,1.28019631109123,2.49520833856196,239.758868243261
117,0.128603304611823,0.633003447742302,75.0575882808954
118,2.01906299153244,0.540585551132127,134.286047351471
119,1.56773353445091,2.12455601760757,249.792022700122
120,0.134292812059285,0.971009503519897,264.676183592929
121,0.259639788715354,0.675212260634919,85.9722214864756
122,0.224056156367271,0.248155547568276,113.437464321975
123,0.790776043920392,0.469788380300545,383.314595955123
124,0.107385505792121,0.641496722544253,115.027744268678
125,1.19049291617121,0.257047537168636,241.759370340408
138,0.0349749907235527,0.0184281863228549,3.65598926157189
139,0.399961610255083,,2.17306209166946
140,4.98445155399946,0.284226673183842,36.0693811020774
141,0.157689746016135,0.0931342026559519,9.33557159254633
142,16.6120366511276,0.746716279764952,40.993292121218
143,13.2200723522217,0.439954065975251,60.1327523307242
144,0.169218445505839,0.28043324630303,81.0399514775229
145,0.406986174006239,0.656016959035029,30.3161548999554
146,9.07475076678006,0.797654631027279,402.776198857968
147,1.04561108164514,0.783372017621915,20.3320974257945
148,0.667461618201101,0.470450519479045,20.4199086309388
149,4.65169102250323,1.2864141580649,117.264475495334
150,0.745783929554538,4.11436989621463,20.1287971024061
151,1.21354098507014,1.20192310481844,45.5796650766823
152,10.6360937667107,3.24322698048296,253.130820515434
153,1.98117055707347,0.258220813206446,30.3027294563055
154,3.0931105653315,1.310011654108,34.9767892343041
155,2.78004342173142,1.37533394410794,113.412270838611
156,0.406465990511403,0.808089535212484,44.7069252737462
157,0.370817792267397,0.400590683161936,19.3700501527983
158,1.23391865447967,0.118353578431644,24.7316094644728
159,0.553665942150153,0.64776981566585,12.7049620919285
160,0.51566914200561,0.691964702019139,23.0097056212547
161,0.293169425104432,1.12442533892081,26.0538306856894
174,0.724620873424045,2.46793411274943,20.5351143477615
175,0.223094243641811,0.150070094202656,11.551597282491
176,1.79142523470881,1.25494387228256,76.1923369126547
177,0.390917647227196,0.618231585837651,16.6607226501334
178,0.303075747070151,1.97695961320624,51.2595398951851
179,9.16910003850435,6.24809545771224,499.15150460176
180,0.177532722197905,0.865607032131534,11.4168964805678
181,0.632584933484007,1.04110899666132,62.0431297178999
182,10.7119739443192,4.98640967925301,464.921470966255
183,3.59446852388603,2.87697548225107,108.850968884699
184,9.39084158945703,3.54808030730353,154.641955969685
185,17.0234902610505,6.57149903601319,344.059924412075
186,2.97630601563926,6.55738329943382,115.083550737001
187,12.0574194770715,2.1897693964623,120.792930346737
188,9.5164206373024,1.90105507086267,289.660715666641
189,6.70457675049967,3.23330077408304,184.620383187904
190,7.97852280761566,1.93788387093726,167.439065607116
191,7.59236384514621,5.21149564962101,238.698969174851
192,1.28752994831981,0.375696741809837,38.5575616811447
193,11.3857729739211,0.542915811011434,152.597477796717
194,25.3898413085833,0.906975333007047,203.473394940744
195,1.81951903424232,1.19876093605896,127.748655194077
196,1.8368188018864,46.6520976251189,116.708176984997
197,1.62525436463405,0.790974663244572,113.665197893233
220,0.956349012346185,0.129798644943927,14.9137556049755
221,1.22280854429311,0.465415411298366,17.2991343952828
222,1.2717740830651,0.0741280671758101,15.9565363091631
223,0.596954227368869,0.0863007940080873,16.610179955932
224,0.988367656057112,0.237970469449954,23.2699259728833
225,0.689611953314309,0.624065923417108,95.454650058765
226,0.699321381639643,0.619716944310962,22.7949766143632
227,0.69531781836313,0.192752650987984,8.77288839731045
228,2.59715180540373,0.836988537887569,111.483942072021
229,0.398998376599217,0.853721445926852,29.0347635023363
230,1.0840138591155,1.77441053275269,43.0642459779846
231,3.02263133452062,0.70185122812652,141.338107239829
232,1.13359284341102,0.623032564919728,78.7877379211122
233,1.15945218563877,1.51009013167303,97.9388719386931
234,0.880995225858675,0.49095722553385,87.6681569685331
235,1.15042819044525,0.623167109695676,53.9309988231303
236,0.973854753207342,0.55083244814424,66.3236081381212
237,3.63769943236594,0.628767737110086,160.722446368628
238,0.155753851967883,0.594437880526259,216.237938734512
239,0.188078733371553,0.225114130122817,56.822444245366
240,0.13948384105903,0.0888431821199276,57.2531867360061
241,0.422827992265403,0.651640537867944,218.780119225519
242,0.860114644685416,0.715935755088327,208.385522730334
243,7.36652467643709,0.143133689385627,97.8173909959755
