"SampleIDNum","copies.ml"
"138",0.0349749907235527
"139",0.399961610255083
"140",4.98445155399946
"141",0.157689746016135
"142",16.6120366511276
"143",13.2200723522217
"144",0.169218445505839
"145",0.406986174006239
"146",9.07475076678006
"147",1.04561108164514
"148",0.667461618201101
"149",4.65169102250323
"150",0.745783929554538
"151",1.21354098507014
"152",10.6360937667107
"153",1.98117055707347
"154",3.0931105653315
"155",2.78004342173142
"156",0.406465990511403
"157",0.370817792267397
"158",1.23391865447967
"159",0.553665942150153
"160",0.51566914200561
"161",0.293169425104432
