"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"C3","UNKNOWN",30.076,,"genbac",104,"11/29/18","Site 17",390,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.80993892193968,645.563432267308,3,215.18781075577,110,23670.6591831346,60.6939979054735
"C4","UNKNOWN",30.31,,"genbac",104,"11/29/18","Site 17",390,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.74195888320008,552.025173861679,3,184.008391287226,110,20240.9230415949,51.8998026707561
"C5","UNKNOWN",33.657,,"genbac",104,"11/29/18","Site 17",390,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.76961191883489,58.8317705635832,3,196.105901878611,110,21571.6492066472,55.3119210426851
"C6","UNKNOWN",29.764,,"genbac",112,"11/29/18","Site 9",395,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.90057897359249,795.387888434958,3,265.129296144986,110,29164.2225759484,73.8334748758188
"C7","UNKNOWN",29.661,,"genbac",112,"11/29/18","Site 9",395,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.93050181115736,852.122065013906,3,284.040688337969,110,31244.4757171765,79.0999385244976
"C8","UNKNOWN",33.373,,"genbac",112,"11/29/18","Site 9",395,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.85211760687783,71.1406136241584,3,237.135378747195,110,26084.8916621914,66.0377004106111
"C9","UNKNOWN",27.991,,"genbac",120,"11/29/18","Site 3",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.41565849788872,2604.10503880334,3,868.035012934445,110,95483.851422789,235.762596105652
"C10","UNKNOWN",28.258,,"genbac",120,"11/29/18","Site 3",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.33809153060892,2178.16878833444,3,726.056262778147,110,79866.1889055962,197.200466433571
"C11","UNKNOWN",30.796,,"genbac",120,"11/29/18","Site 3",405,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.60076957197167,398.813243828245,3,1329.37747942748,110,146231.522737023,361.065488239563
"D3","UNKNOWN",32.39,,"genbac",105,"11/29/18","Site 13",445,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.13769187218138,137.306745100321,3,45.7689150334403,110,5034.58065367843,11.3136643902886
"D4","UNKNOWN",32.586,,"genbac",105,"11/29/18","Site 13",445,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.08075132691231,120.434614520832,3,40.1448715069441,110,4415.93586576385,9.92345138373898
"D5","UNKNOWN",37.874,,"genbac",105,"11/29/18","Site 13",445,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,0.54451865659168,3.50363339023212,3,11.6787779674404,110,1284.66557641844,2.88688893577178
"D6","UNKNOWN",27.519,,"genbac",113,"11/29/18","Site 9",385,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.5527806273122,3570.92416538033,3,1190.30805512678,110,130933.886063945,340.088015750508
"D7","UNKNOWN",27.538,,"genbac",113,"11/29/18","Site 9",385,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.54726088057693,3525.82603716211,3,1175.2753457207,110,129280.288029277,335.792955920201
"D8","UNKNOWN",30.942,,"genbac",113,"11/29/18","Site 9",385,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.55835467600594,361.705136395236,3,1205.68378798412,110,132625.216678253,344.481082281177
"D9","UNKNOWN",30.023,,"genbac",121,"11/29/18","Site 3",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.82533611020122,668.861364062383,3,222.953788020794,110,24524.9166822874,60.5553498328083
"D10","UNKNOWN",29.758,,"genbac",121,"11/29/18","Site 3",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.90232205150889,798.586660491188,3,266.195553497063,110,29281.5108846769,72.3000268757454
"D11","UNKNOWN",32.381,,"genbac",121,"11/29/18","Site 3",405,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.14030648905598,138.135876924828,3,460.45292308276,110,50649.8215391036,125.061287750873
"E3","UNKNOWN",30.5,,"genbac",106,"11/29/18","Site 13",385,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.68676141584741,486.140066261231,3,162.046688753744,110,17825.1357629118,46.299053929641
"E4","UNKNOWN",30.528,,"genbac",106,"11/29/18","Site 13",385,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.67862705223754,477.119374303514,3,159.039791434505,110,17494.3770577955,45.4399404098585
"E5","UNKNOWN",33.973,,"genbac",106,"11/29/18","Site 13",385,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.67780981523782,47.6222395444484,3,158.740798481495,110,17461.4878329644,45.3545138518556
"E6","UNKNOWN",29.71,,"genbac",114,"11/29/18","Site 7",535,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.91626667484009,824.644325428004,3,274.881441809335,110,30236.9585990268,56.5176796243492
"E7","UNKNOWN",29.881,,"genbac",114,"11/29/18","Site 7",535,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.86658895422269,735.510630768073,3,245.170210256024,110,26968.7231281627,50.4088282769396
"E8","UNKNOWN",32.487,,"genbac",114,"11/29/18","Site 7",535,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.10951211253291,128.680314164603,3,428.934380548677,110,47182.7818603545,88.1921156268309
"E9","UNKNOWN",29.709,,"genbac",122,"11/29/18","Site 3",370,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.91655718782616,825.19614001724,3,275.065380005747,110,30257.1918006322,81.7761940557626
"E10","UNKNOWN",29.458,,"genbac",122,"11/29/18","Site 3",370,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.9894759473289,976.058723558737,3,325.352907852912,110,35788.8198638204,96.7265401724875
"E11","UNKNOWN",32.131,,"genbac",122,"11/29/18","Site 3",370,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.21293473557265,163.280655635291,3,544.268852117638,110,59869.5737329402,161.809658737676
"F3","UNKNOWN",29.905,,"genbac",107,"11/29/18","Site 13",380,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.85961664255709,723.796773089646,3,241.265591029882,110,26539.215013287,69.8400395086501
"F4","UNKNOWN",29.777,,"genbac",107,"11/29/18","Site 13",380,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.89680230477362,788.501102260254,3,262.833700753418,110,28911.707082876,76.0834396917789
"F5","UNKNOWN",33.028,,"genbac",107,"11/29/18","Site 13",380,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.95234458707083,89.6075466623997,3,298.691822207999,110,32856.1004428799,86.463422218105
"F6","UNKNOWN",28.678,,"genbac",115,"11/29/18","Site 7",465,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.21607607646091,1644.65979719201,3,548.219932397337,110,60304.1925637071,129.686435620875
"F7","UNKNOWN",28.882,,"genbac",115,"11/29/18","Site 7",465,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.15681142730331,1434.86627242258,3,478.288757474194,110,52611.7633221613,113.143577036906
"F8","UNKNOWN",31.802,,"genbac",115,"11/29/18","Site 7",465,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.30851350798859,203.476148264919,3,678.25382754973,110,74607.9210304703,160.447142001011
"F9","UNKNOWN",27.818,,"genbac",123,"11/29/18","Site 1",395,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.46591724447826,2923.59522892375,3,974.531742974583,110,107198.491727204,271.38858665115
"F10","UNKNOWN",27.86,,"genbac",123,"11/29/18","Site 1",395,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.45371569906346,2842.59965547154,3,947.533218490515,110,104228.654033957,263.870010212548
"F11","UNKNOWN",30.038,,"genbac",123,"11/29/18","Site 1",395,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.82097841541022,662.183592124526,3,2207.27864041509,110,242800.65044566,614.68519100167
"G3","UNKNOWN",31.913,,"genbac",108,"11/29/18","Site 11",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.27626656653519,188.915053904271,3,62.9716846347571,110,6926.88530982329,17.1034205180822
"G4","UNKNOWN",31.996,,"genbac",108,"11/29/18","Site 11",405,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.25215398869165,178.712112575524,3,59.5707041918412,110,6552.77746110253,16.1796974348211
"G5","UNKNOWN",34.887,,"genbac",108,"11/29/18","Site 11",405,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.41228094597287,25.8393120037134,3,86.1310400123779,110,9474.41440136157,23.393615805831
"G6","UNKNOWN",27.997,,"genbac",116,"11/29/18","Site 7",430,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.41391541997232,2593.67418784911,3,864.558062616371,110,95101.3868878009,221.166016018142
"G7","UNKNOWN",28.105,,"genbac",116,"11/29/18","Site 7",430,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.38254001747712,2412.90385610804,3,804.301285369346,110,88473.1413906281,205.751491606112
"G8","UNKNOWN",31.022,,"genbac",116,"11/29/18","Site 7",430,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.5351136371206,342.857486605575,3,1142.85828868525,110,125714.411755377,292.359097105529
"G9","UNKNOWN",29.354,,"genbac",124,"11/29/18","Site 1",390,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.01968929787983,1046.37968127409,3,348.793227091363,110,38367.2549800499,98.3775768719229
"G10","UNKNOWN",29.532,,"genbac",124,"11/29/18","Site 1",390,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.96797798635996,928.919300265551,3,309.639766755184,110,34060.3743430702,87.3342931873595
"G11","UNKNOWN",32.075,,"genbac",124,"11/29/18","Site 1",390,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.22920346279238,169.513176739728,3,565.04392246576,110,62154.8314712336,159.371362746753
"H3","UNKNOWN",30.05,,"genbac",109,"11/29/18","Site 11",415,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.81749225957742,656.889408644056,3,218.963136214685,110,24085.9449836154,58.038421647266
"H4","UNKNOWN",29.859,,"genbac",109,"11/29/18","Site 11",415,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.87298023991616,746.414796305741,3,248.804932101914,110,27368.5425312105,65.9482952559289
"H5","UNKNOWN",33.01,,"genbac",109,"11/29/18","Site 11",415,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,1.95757382082003,90.6930110301851,3,302.310036767284,110,33254.1040444012,80.1303711913282
"H6","UNKNOWN",29.747,,"genbac",117,"11/29/18","Site 5",450,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.90551769435562,804.484524803938,3,268.161508267979,110,29497.7659094777,65.5505909099505
"H7","UNKNOWN",30.031,,"genbac",117,"11/29/18","Site 5",450,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.82301200631269,665.291548302673,3,221.763849434224,110,24394.0234377647,54.2089409728104
"H8","UNKNOWN",32.479,,"genbac",117,"11/29/18","Site 5",450,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.11183621642144,129.370785905363,3,431.235953017877,110,47435.9548319664,105.413232959925
"H9","UNKNOWN",27.978,,"genbac",125,"11/29/18","Site 1",380,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.41943516670759,2626.84935016485,3,875.616450054949,110,96317.8095060444,253.467919752748
"H10","UNKNOWN",28.045,,"genbac",125,"11/29/18","Site 1",380,"1",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,3.39997079664112,2511.71752985942,3,837.239176619807,110,92096.3094281787,242.358709021523
"H11","UNKNOWN",31.569,,"genbac",125,"11/29/18","Site 1",380,"10",5,-3.44218691749105,39.7483349960497,0.997117177438192,95.214910540308,2.37620303374213,237.795172510477,3,792.650575034925,110,87191.5632538417,229.451482246952
