"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"A3","UNKNOWN",35.437,,"EColi",102,"11/29/18","Site 17",525,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,0.39338807241961,2.47393379007692,3,0.824644596692306,110,90.7109056361537,0.172782677402198
"A4","UNKNOWN",38.511,,"EColi",102,"11/29/18","Site 17",525,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,-0.520515373557841,0.301637009501321,3,0.100545669833774,110,11.0600236817151,0.0210667117746955
"A5","UNKNOWN",,,"EColi",102,"11/29/18","Site 17",525,"10",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,,,3,,110,,
"A6","UNKNOWN",32.89,,"EColi",110,"11/29/18","Site 11",425,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,1.15061386191361,14.1453553478131,3,4.71511844927102,110,518.663029419812,1.22038359863485
"A7","UNKNOWN",32.311,,"EColi",110,"11/29/18","Site 11",425,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,1.32275117330624,21.0257343642759,3,7.00857812142531,110,770.943593356784,1.81398492554538
"A8","UNKNOWN",,,"EColi",110,"11/29/18","Site 11",425,"10",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,,,3,,110,,
"A9","UNKNOWN",32.835,,"EColi",118,"11/29/18","Site 5",385,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,1.16696541999063,14.6880932137489,3,4.89603107124964,110,538.56341783746,1.39886602035704
"A10","UNKNOWN",33.33,,"EColi",118,"11/29/18","Site 5",385,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,1.01980139729745,10.4664980603398,3,3.48883268677992,110,383.771595545791,0.996809339079978
"A11","UNKNOWN",34.793,,"EColi",118,"11/29/18","Site 5",385,"10",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,0.584849952448718,3.8445892959183,3,12.815297653061,110,1409.68274183671,3.66151361516029
"B3","UNKNOWN",34.318,,"EColi",103,"11/29/18","Site 17",470,"1",5,-3.36359383863823,36.7601976965844,0.998490025584496,98.2901110284736,0.726067954022983,5.32191524717827,3,1.77397174905942,110,195.136892396537,0.41518487743944
